x,y,z
1.3807112622341676e-05,1.199315938904911e-05,-0.0005
1.4307112622341676e-05,1.199315938904911e-05,-0.0005
1.4307112622341676e-05,1.199315938904911e-05,0.0005
1.3807112622341676e-05,1.199315938904911e-05,0.0005
1.4297505262543292e-05,1.2090704550057175e-05,-0.0005
1.4297505262543292e-05,1.2090704550057175e-05,0.0005
1.4269052388597319e-05,1.2184501105231656e-05,-0.0005
1.4269052388597319e-05,1.2184501105231656e-05,0.0005
1.4222847428492949e-05,1.2270944505558911e-05,-0.0005
1.4222847428492949e-05,1.2270944505558911e-05,0.0005
1.4160666012934949e-05,1.2346712779642384e-05,-0.0005
1.4160666012934949e-05,1.2346712779642384e-05,0.0005
1.4084897738851476e-05,1.2408894195200384e-05,-0.0005
1.4084897738851476e-05,1.2408894195200384e-05,0.0005
1.3998454338524223e-05,1.2455099155304754e-05,-0.0005
1.3998454338524223e-05,1.2455099155304754e-05,0.0005
1.390465778334974e-05,1.2483552029250727e-05,-0.0005
1.390465778334974e-05,1.2483552029250727e-05,0.0005
1.3807112622341676e-05,1.2493159389049111e-05,-0.0005
1.3807112622341676e-05,1.2493159389049111e-05,0.0005
1.3709567461333613e-05,1.2483552029250727e-05,-0.0005
1.3709567461333613e-05,1.2483552029250727e-05,0.0005
1.361577090615913e-05,1.2455099155304754e-05,-0.0005
1.361577090615913e-05,1.2455099155304754e-05,0.0005
1.3529327505831876e-05,1.2408894195200384e-05,-0.0005
1.3529327505831876e-05,1.2408894195200384e-05,0.0005
1.3453559231748403e-05,1.2346712779642384e-05,-0.0005
1.3453559231748403e-05,1.2346712779642384e-05,0.0005
1.3391377816190403e-05,1.2270944505558911e-05,-0.0005
1.3391377816190403e-05,1.2270944505558911e-05,0.0005
1.3345172856086033e-05,1.2184501105231656e-05,-0.0005
1.3345172856086033e-05,1.2184501105231656e-05,0.0005
1.331671998214006e-05,1.2090704550057175e-05,-0.0005
1.331671998214006e-05,1.2090704550057175e-05,0.0005
1.3307112622341676e-05,1.199315938904911e-05,-0.0005
1.3307112622341676e-05,1.199315938904911e-05,0.0005
1.331671998214006e-05,1.1895614228041048e-05,-0.0005
1.331671998214006e-05,1.1895614228041048e-05,0.0005
1.3345172856086033e-05,1.1801817672866565e-05,-0.0005
1.3345172856086033e-05,1.1801817672866565e-05,0.0005
1.3391377816190403e-05,1.171537427253931e-05,-0.0005
1.3391377816190403e-05,1.171537427253931e-05,0.0005
1.3453559231748403e-05,1.1639605998455838e-05,-0.0005
1.3453559231748403e-05,1.1639605998455838e-05,0.0005
1.3529327505831876e-05,1.1577424582897838e-05,-0.0005
1.3529327505831876e-05,1.1577424582897838e-05,0.0005
1.361577090615913e-05,1.1531219622793467e-05,-0.0005
1.361577090615913e-05,1.1531219622793467e-05,0.0005
1.3709567461333613e-05,1.1502766748847497e-05,-0.0005
1.3709567461333613e-05,1.1502766748847497e-05,0.0005
1.3807112622341676e-05,1.149315938904911e-05,-0.0005
1.3807112622341676e-05,1.149315938904911e-05,0.0005
1.390465778334974e-05,1.1502766748847495e-05,-0.0005
1.390465778334974e-05,1.1502766748847495e-05,0.0005
1.3998454338524223e-05,1.1531219622793467e-05,-0.0005
1.3998454338524223e-05,1.1531219622793467e-05,0.0005
1.4084897738851476e-05,1.1577424582897838e-05,-0.0005
1.4084897738851476e-05,1.1577424582897838e-05,0.0005
1.4160666012934949e-05,1.1639605998455838e-05,-0.0005
1.4160666012934949e-05,1.1639605998455838e-05,0.0005
1.4222847428492949e-05,1.171537427253931e-05,-0.0005
1.4222847428492949e-05,1.171537427253931e-05,0.0005
1.4269052388597319e-05,1.1801817672866565e-05,-0.0005
1.4269052388597319e-05,1.1801817672866565e-05,0.0005
