x,y,z
0.0,0.0,-6e-06
6.070099319245929e-07,0.0,-5.969215940351371e-06
1.2077911205319603e-06,0.0,-5.877179647514967e-06
1.7961787378401473e-06,0.0,-5.724835538400292e-06
2.366135130679911e-06,0.0,-5.513746869721384e-06
2.911811775186486e-06,0.0,-5.246079696867493e-06
3.427609290568754e-06,0.0,-4.9245806472436575e-06
3.9082348963333325e-06,0.0,-4.552548736156745e-06
4.3487567233747185e-06,0.0,-4.13380151445412e-06
4.744654421626191e-06,0.0,-3.6726358952859775e-06
5.091865544968505e-06,0.0,-3.1737840619617742e-06
5.38682723742445e-06,0.0,-2.6423649093458054e-06
5.626512792882482e-06,0.0,-2.083831517068922e-06
5.808462713197226e-06,0.0,-1.5039151935523231e-06
5.930809945968669e-06,0.0,-9.085666650274601e-07
5.992299043026317e-06,0.0,-3.038950130322766e-07
5.992299043026317e-06,0.0,3.0389501303227585e-07
5.930809945968669e-06,0.0,9.085666650274595e-07
5.808462713197226e-06,0.0,1.5039151935523225e-06
5.626512792882483e-06,0.0,2.083831517068921e-06
5.386827237424449e-06,0.0,2.6423649093458063e-06
5.091865544968505e-06,0.0,3.1737840619617747e-06
4.744654421626191e-06,0.0,3.6726358952859775e-06
4.34875672337472e-06,0.0,4.13380151445412e-06
3.908234896333333e-06,0.0,4.552548736156745e-06
3.427609290568754e-06,0.0,4.9245806472436575e-06
2.911811775186486e-06,0.0,5.246079696867493e-06
2.3661351306799115e-06,0.0,5.513746869721384e-06
1.7961787378401484e-06,0.0,5.724835538400292e-06
1.2077911205319611e-06,0.0,5.877179647514967e-06
6.070099319245936e-07,0.0,5.969215940351371e-06
7.347880794884118e-22,0.0,6e-06
6.04087013189685e-07,5.949737767888986e-08,-5.969215940351371e-06
1.2019752761637052e-06,1.1838423174997839e-07,-5.877179647514967e-06
1.7875296462718588e-06,1.7605630340385076e-07,-5.724835538400292e-06
2.3547415432951703e-06,2.3192179914255606e-07,-5.513746869721384e-06
2.8977906056098478e-06,2.8540746338172077e-07,-5.246079696867493e-06
3.411104414973748e-06,3.359644608285832e-07,-4.9245806472436575e-06
3.88941567707823e-06,3.8307400827479e-07,-4.552548736156745e-06
4.327816271115548e-06,4.2625269801414e-07,-4.13380151445412e-06
4.7218076137400915e-06,4.650574582598046e-07,-3.6726358952859775e-06
5.067346820621059e-06,4.990900996604325e-07,-3.1737840619617742e-06
5.360888191906597e-06,5.280014012617316e-07,-2.6423649093458054e-06
5.599419595902372e-06,5.514946939860303e-07,-2.083831517068922e-06
5.780493377618828e-06,5.693289048584729e-07,-1.5039151935523231e-06
5.902251475023576e-06,5.813210307419648e-07,-9.085666650274601e-07
5.9634444852722125e-06,5.873480161970022e-07,-3.038950130322766e-07
5.9634444852722125e-06,5.873480161970022e-07,3.0389501303227585e-07
5.902251475023576e-06,5.813210307419648e-07,9.085666650274595e-07
5.780493377618828e-06,5.693289048584729e-07,1.5039151935523225e-06
5.599419595902373e-06,5.514946939860304e-07,2.083831517068921e-06
5.360888191906596e-06,5.280014012617316e-07,2.6423649093458063e-06
5.067346820621059e-06,4.990900996604325e-07,3.1737840619617747e-06
4.7218076137400915e-06,4.650574582598046e-07,3.6726358952859775e-06
4.3278162711155486e-06,4.2625269801414004e-07,4.13380151445412e-06
3.889415677078231e-06,3.8307400827479007e-07,4.552548736156745e-06
3.411104414973748e-06,3.359644608285832e-07,4.9245806472436575e-06
2.8977906056098478e-06,2.8540746338172077e-07,5.246079696867493e-06
2.3547415432951708e-06,2.319217991425561e-07,5.513746869721384e-06
1.7875296462718597e-06,1.7605630340385087e-07,5.724835538400292e-06
1.201975276163706e-06,1.1838423174997847e-07,5.877179647514967e-06
6.040870131896856e-07,5.949737767888992e-08,5.969215940351371e-06
5.953464062902077e-07,1.1842176308615692e-07,-5.969215940351371e-06
1.1845837528194705e-06,2.3562835863280047e-07,-5.877179647514967e-06
