x,y,z
7.704632865468738e-06,1.7613185085114907e-05,-0.0005
8.19144105040594e-06,1.7613185085114907e-05,-0.0005
8.19144105040594e-06,1.7613185085114907e-05,0.0005
7.704632865468738e-06,1.7613185085114907e-05,0.0005
8.18208716763496e-06,1.7708156650674393e-05,-0.0005
8.18208716763496e-06,1.7708156650674393e-05,0.0005
8.15438498379119e-06,1.7799478512230094e-05,-0.0005
8.15438498379119e-06,1.7799478512230094e-05,0.0005
8.109399078264179e-06,1.7883641221856318e-05,-0.0005
8.109399078264179e-06,1.7883641221856318e-05,0.0005
8.048858234174949e-06,1.795741045382112e-05,-0.0005
8.048858234174949e-06,1.795741045382112e-05,0.0005
7.975089002210149e-06,1.8017951297910346e-05,-0.0005
7.975089002210149e-06,1.8017951297910346e-05,0.0005
7.890926292583925e-06,1.8062937203437355e-05,-0.0005
7.890926292583925e-06,1.8062937203437355e-05,0.0005
7.799604431028224e-06,1.809063938728113e-05,-0.0005
7.799604431028224e-06,1.809063938728113e-05,0.0005
7.704632865468738e-06,1.809999327005211e-05,-0.0005
7.704632865468738e-06,1.809999327005211e-05,0.0005
7.609661299909252e-06,1.809063938728113e-05,-0.0005
7.609661299909252e-06,1.809063938728113e-05,0.0005
7.5183394383535505e-06,1.8062937203437355e-05,-0.0005
7.5183394383535505e-06,1.8062937203437355e-05,0.0005
7.434176728727328e-06,1.8017951297910346e-05,-0.0005
7.434176728727328e-06,1.8017951297910346e-05,0.0005
7.360407496762528e-06,1.795741045382112e-05,-0.0005
7.360407496762528e-06,1.795741045382112e-05,0.0005
7.299866652673297e-06,1.7883641221856318e-05,-0.0005
7.299866652673297e-06,1.7883641221856318e-05,0.0005
7.254880747146289e-06,1.7799478512230094e-05,-0.0005
7.254880747146289e-06,1.7799478512230094e-05,0.0005
7.227178563302517e-06,1.7708156650674393e-05,-0.0005
7.227178563302517e-06,1.7708156650674393e-05,0.0005
7.217824680531537e-06,1.7613185085114907e-05,-0.0005
7.217824680531537e-06,1.7613185085114907e-05,0.0005
7.227178563302517e-06,1.751821351955542e-05,-0.0005
7.227178563302517e-06,1.751821351955542e-05,0.0005
7.254880747146289e-06,1.7426891657999716e-05,-0.0005
7.254880747146289e-06,1.7426891657999716e-05,0.0005
7.299866652673297e-06,1.7342728948373493e-05,-0.0005
7.299866652673297e-06,1.7342728948373493e-05,0.0005
7.360407496762528e-06,1.7268959716408694e-05,-0.0005
7.360407496762528e-06,1.7268959716408694e-05,0.0005
7.434176728727328e-06,1.7208418872319465e-05,-0.0005
7.434176728727328e-06,1.7208418872319465e-05,0.0005
7.5183394383535505e-06,1.7163432966792455e-05,-0.0005
7.5183394383535505e-06,1.7163432966792455e-05,0.0005
7.609661299909252e-06,1.7135730782948682e-05,-0.0005
7.609661299909252e-06,1.7135730782948682e-05,0.0005
7.704632865468738e-06,1.7126376900177702e-05,-0.0005
7.704632865468738e-06,1.7126376900177702e-05,0.0005
7.799604431028224e-06,1.7135730782948682e-05,-0.0005
7.799604431028224e-06,1.7135730782948682e-05,0.0005
7.890926292583925e-06,1.7163432966792455e-05,-0.0005
7.890926292583925e-06,1.7163432966792455e-05,0.0005
7.975089002210149e-06,1.7208418872319465e-05,-0.0005
7.975089002210149e-06,1.7208418872319465e-05,0.0005
8.048858234174949e-06,1.7268959716408694e-05,-0.0005
8.048858234174949e-06,1.7268959716408694e-05,0.0005
8.109399078264179e-06,1.7342728948373493e-05,-0.0005
8.109399078264179e-06,1.7342728948373493e-05,0.0005
8.15438498379119e-06,1.7426891657999716e-05,-0.0005
8.15438498379119e-06,1.7426891657999716e-05,0.0005
8.18208716763496e-06,1.751821351955542e-05,-0.0005
8.18208716763496e-06,1.751821351955542e-05,0.0005
-1.797371869342083e-05,-2.3520742489260286e-05,-0.0005
-1.7526614140918758e-05,-2.3520742489260286e-05,-0.0005
-1.7526614140918758e-05,-2.3520742489260286e-05,0.0005
-1.797371869342083e-05,-2.3520742489260286e-05,0.0005
-1.7535205129525525e-05,-2.343351671813778e-05,-0.0005
-1.7535205129525525e-05,-2.343351671813778e-05,0.0005
-1.7560647948471547e-05,-2.3349642984482734e-05,-0.0005
-1.7560647948471547e-05,-2.3349642984482734e-05,0.0005
-1.7601964844493227e-05,-2.3272344508842586e-05,-0.0005
